id,create_uid/id,create_date,write_uid/id,write_date,plant,location_code,description
__import__.nstda_mst_location_1537,,,,,6000,60IBNSA,งานความปลอดภัยนาโนเทคฯ เพื่ออุตสาหกรรม
__import__.nstda_mst_location_1538,,,,,6000,60IBPAT,งานประชาสัมพันธ์และสร้างความตระหนัก
__import__.nstda_mst_location_1539,,,,,6000,60IBPBOS,ฝ่ายแผน งบประมาณ และกลยุทธ์องค์กร
__import__.nstda_mst_location_1540,,,,,6000,60IBPCM,งานพัสดุ
__import__.nstda_mst_location_1541,,,,,6000,60IBPOS,งานนโยบาย  แผน  และกลยุทธ์
__import__.nstda_mst_location_1542,,,,,6000,60IBRSUP,ฝ่ายสนับสนุนการวิจัยและพัฒนา
__import__.nstda_mst_location_1543,,,,,6000,60IBSHE,งานความปลอดภัยอาชีวอนามัยและสิ่งแวดล้อม
__import__.nstda_mst_location_1544,,,,,6000,60IBSIP,งานสนับสนุนการขับเคลื่อนกรอบนโยบายนาโนฯ
__import__.nstda_mst_location_1545,,,,,6000,60IBSOF,Lab SOF
__import__.nstda_mst_location_1546,,,,,6000,60IBSRA,ห.ความปลอดภัยทางนาโนเทคโนโลยี
__import__.nstda_mst_location_1547,,,,,6000,60IBSV,งานบริหารอาคารสถานที่
__import__.nstda_mst_location_1548,,,,,6000,60IBTDI,ห.นาโนโมเลกุลเป้าหมาย
__import__.nstda_mst_location_1549,,,,,6000,60INTSP,xINC1 โครงการอุทยานวิทยาศาสตร์ฯ
__import__.nstda_mst_location_1550,,,,,6000,60MURDE,xMAHIDOL ฝ่ายวิจัยและพัฒนา
__import__.nstda_mst_location_1551,,,,,6000,60PIBSIM,ห.คำนวณระดับนาโน
__import__.nstda_mst_location_1552,,,,,6000,60PPCENL,xหน่วยปฏิบัติการกลางนาโนเทค
__import__.nstda_mst_location_1553,,,,,6000,60PPCOSM,xห้องปฏิบัติการนาโนเวชสำอาง
__import__.nstda_mst_location_1554,,,,,6000,60PPCSA,งานจัดการและบริการวิจัยกลาง
__import__.nstda_mst_location_1555,,,,,6000,60PPDELI,xห้องปฏิบัติการระบบนำส่ง
__import__.nstda_mst_location_1556,,,,,6000,60PPDEVI,xห้องปฏิบัติการอุปกรณ์นาโนพลาสติก
__import__.nstda_mst_location_1557,,,,,6000,60PPENM,ห้องปฏิบัติการวิศวกรรมและการผลิต
__import__.nstda_mst_location_1558,,,,,6000,60PPFNI,ห้องปฏิบัติการวัสดุนาโนเฉพาะทางและโครงฯ
__import__.nstda_mst_location_1559,,,,,6000,60PPHNN,ห้องปฏิบัติการโครงสร้างนาโนไฮบริดและนาโน
__import__.nstda_mst_location_1560,,,,,6000,60PPHYBR,xห้องปฏิบัติการโครงสร้างนาโนไฮบริดและนาฯ
__import__.nstda_mst_location_1561,,,,,6000,60PPINS,ห้องปฏิบัติการระบบอุปกรณ์นาโน
__import__.nstda_mst_location_1562,,,,,6000,60PPMAT,xห้องปฏิบัติการวัสดุนาโนเพื่อพลังงาน
__import__.nstda_mst_location_1563,,,,,6000,60PPMOLE,xห้องปฏิบัติการนาโนโมเลกุลเป้าหมาย
__import__.nstda_mst_location_1564,,,,,6000,60PPNCL,ห้องปฏิบัติการวิเคราะห์ระดับนาโน
__import__.nstda_mst_location_1565,,,,,6000,60PPNCM,ห้องปฏิบัติการนาโนเวชสำอาง
__import__.nstda_mst_location_1566,,,,,6000,60PPNDS,ห้องปฏิบัติการระบบนำส่ง
__import__.nstda_mst_location_1567,,,,,6000,60PPNEC,ห้องปฏิบัติการวัสดุนาโนเพื่อพลังงานฯ
__import__.nstda_mst_location_1568,,,,,6000,60PPNFT,ห้องปฏิบัติการสิ่งทอนาโน
__import__.nstda_mst_location_1569,,,,,6000,60PPNIS,xห้องปฏิบัติการระบบอุปกรณ์นาโน
__import__.nstda_mst_location_1570,,,,,6000,60PPORGA,xห้องปฏิบัติการอุปกรณ์นาโนอินทรีย์
__import__.nstda_mst_location_1571,,,,,6000,60PPPDEV,xN/A
__import__.nstda_mst_location_1572,,,,,6000,60PPRISK,xห้องปฏิบัติการความปลอดภัยทางนาโนเทคโนโล
__import__.nstda_mst_location_1573,,,,,6000,60PPSENS,xห้องปฏิบัติการเซนเซอร์นาโนโมเลกุล
__import__.nstda_mst_location_1574,,,,,6000,60PPSIM,ห้องปฏิบัติการคำนวณระดับนาโน
__import__.nstda_mst_location_1575,,,,,6000,60PPSRA,ห้องปฏิบัติการความปลอดภัยทางนาโนเทคโนฯ
__import__.nstda_mst_location_1576,,,,,6000,60PPTDI,ห้องปฏิบัติการนาโนโมเลกุลเป้าหมาย
__import__.nstda_mst_location_1577,,,,,6000,60PPTSL,xห้องปฏิบัติการวิเคราะห์ทดสอบPILOTPLANT
__import__.nstda_mst_location_1578,,,,,6000,60YTAPE,xโยธี ศูนย์คาดการณ์เทคโนโลยีเอเปค
__import__.nstda_mst_location_1579,,,,,6000,60YTCOSM,xห้องปฏิบัติการนาโนเวชสำอาง
__import__.nstda_mst_location_1580,,,,,6000,60YTRISK,xห้องปฏิบัติการความปลอดภัยทางนาโนเทคโนฯ
__import__.nstda_mst_location_1581,,,,,6000,60YTSTA,xโยธี ฝ่ายวิจัยนโยบาย วท.
__import__.nstda_mst_location_1582,,,,,6000,60YTTSL,xห้องปฏิบัติการวิเคราะห์ทดสอบ YOTHI
__import__.nstda_mst_location_1583,,,,,6000,61SWADM,xSWP/Administrator
